,scores_stratified_KFold,scores_cross_val,accuracy_score
B04_10m B03_20m B06_20m,0.7314516129032258,0.6745967741935484,0.8490566037735849
B04_10m B03_20m B07_20m,0.5018145161290322,0.7205645161290323,0.8679245283018868
B04_10m B03_20m B8A_20m,0.6008064516129032,0.8546370967741936,0.8679245283018868
B04_10m B03_20m B11_20m,0.8671370967741936,0.7046370967741936,0.8490566037735849
B04_10m B03_20m B12_20m,0.8733870967741936,0.7798387096774194,0.8113207547169812
B04_10m B04_20m B05_20m,0.7776209677419355,0.5455645161290322,0.9056603773584906
B04_10m B04_20m B06_20m,0.6604838709677419,0.8798387096774194,0.5471698113207547
B04_10m B04_20m B07_20m,0.622983870967742,0.6752016129032258,0.8679245283018868
B04_10m B04_20m B8A_20m,0.772983870967742,0.5671370967741935,0.8867924528301887
B04_10m B04_20m B11_20m,0.8163306451612904,0.7647177419354839,0.6037735849056604
B04_10m B04_20m B12_20m,0.602016129032258,0.8671370967741936,0.018867924528301886
B04_10m B05_20m B06_20m,0.8546370967741936,0.8481854838709678,0.8867924528301887
B04_10m B05_20m B07_20m,0.7971774193548387,0.6893145161290322,0.8490566037735849
B04_10m B05_20m B8A_20m,0.4752016129032258,0.7074596774193549,0.5283018867924528
B04_10m B05_20m B11_20m,0.6758064516129032,0.6506048387096774,0.8867924528301887
B04_10m B05_20m B12_20m,0.7796370967741936,0.7223790322580645,0.8867924528301887
B04_10m B06_20m B07_20m,0.4850806451612903,0.7381048387096774,0.660377358490566
B04_10m B06_20m B8A_20m,0.8733870967741936,0.7701612903225807,0.5471698113207547
B04_10m B06_20m B11_20m,0.8546370967741936,0.8546370967741936,0.8867924528301887
B04_10m B06_20m B12_20m,0.6933467741935484,0.7965725806451613,0.9245283018867925
B04_10m B07_20m B8A_20m,0.6372983870967742,0.5818548387096774,0.8679245283018868
B04_10m B07_20m B11_20m,0.8358870967741936,0.7391129032258065,0.8867924528301887
B04_10m B07_20m B12_20m,0.5683467741935484,0.8733870967741936,0.8301886792452831
B04_10m B8A_20m B11_20m,0.5881048387096774,0.8046370967741936,0.8490566037735849
B04_10m B8A_20m B12_20m,0.644758064516129,0.8481854838709678,0.9056603773584906
B04_10m B11_20m B12_20m,0.5673387096774194,0.7191532258064516,0.8679245283018868
B03_10m B03_20m B04_20m,0.8671370967741936,0.7512096774193548,0.8113207547169812
B03_10m B03_20m B05_20m,0.6786290322580646,0.6919354838709678,0.9056603773584906
B03_10m B03_20m B06_20m,0.6268145161290323,0.7068548387096774,0.8113207547169812
B03_10m B03_20m B07_20m,0.7780241935483871,0.8171370967741935,0.8679245283018868
B03_10m B03_20m B8A_20m,0.7108870967741936,0.7723790322580646,0.8301886792452831
B03_10m B03_20m B11_20m,0.8481854838709678,0.7451612903225807,0.9056603773584906
B03_10m B03_20m B12_20m,0.5743951612903226,0.5858870967741936,0.8867924528301887
B03_10m B04_20m B05_20m,0.5443548387096774,0.6556451612903226,0.9056603773584906
B03_10m B04_20m B06_20m,0.5588709677419355,0.7608870967741936,0.8679245283018868
B03_10m B04_20m B07_20m,0.7856854838709678,0.6316532258064516,0.9056603773584906
B03_10m B04_20m B8A_20m,0.69375,0.8608870967741936,0.8679245283018868
B03_10m B04_20m B11_20m,0.5957661290322581,0.8925403225806452,0.20754716981132076
