,scores_stratified_KFold,scores_cross_val,accuracy_score
B06_20m B12_20m B02_10m,0.3483870967741935,0.25806451612903225,0.17307692307692307
B06_20m B12_20m B04_10m,0.2645161290322581,0.4129032258064516,0.4423076923076923
B06_20m B12_20m B03_10m,0.30322580645161296,0.3032258064516129,0.038461538461538464
B06_20m B08_10m B02_10m,0.24516129032258066,0.3548387096774193,0.36538461538461536
B06_20m B08_10m B04_10m,0.3419354838709678,0.2645161290322581,0.4230769230769231
B06_20m B08_10m B03_10m,0.2709677419354839,0.34838709677419355,0.46153846153846156
B06_20m B02_10m B04_10m,0.3161290322580645,0.3225806451612903,0.4807692307692308
B06_20m B02_10m B03_10m,0.367741935483871,0.4,0.34615384615384615
B06_20m B04_10m B03_10m,0.3548387096774194,0.3548387096774194,0.3269230769230769
B07_20m B8A_20m B11_20m,0.4193548387096774,0.37419354838709673,0.46153846153846156
B07_20m B8A_20m B12_20m,0.2451612903225806,0.3354838709677419,0.17307692307692307
B07_20m B8A_20m B08_10m,0.2645161290322581,0.3870967741935484,0.07692307692307693
B07_20m B8A_20m B02_10m,0.3161290322580645,0.28387096774193543,0.34615384615384615
B07_20m B8A_20m B04_10m,0.3741935483870968,0.2967741935483871,0.34615384615384615
B07_20m B8A_20m B03_10m,0.3225806451612903,0.3419354838709677,0.2692307692307692
B07_20m B11_20m B12_20m,0.3290322580645161,0.2903225806451613,0.3269230769230769
B07_20m B11_20m B08_10m,0.3225806451612903,0.3483870967741935,0.5192307692307693
B07_20m B11_20m B02_10m,0.3096774193548387,0.3612903225806452,0.25
B07_20m B11_20m B04_10m,0.3032258064516129,0.3935483870967742,0.17307692307692307
B07_20m B11_20m B03_10m,0.2645161290322581,0.3161290322580646,0.28846153846153844
B07_20m B12_20m B08_10m,0.24516129032258066,0.4129032258064516,0.5
B07_20m B12_20m B02_10m,0.39354838709677425,0.3548387096774194,0.28846153846153844
B07_20m B12_20m B04_10m,0.3806451612903226,0.32903225806451614,0.23076923076923078
B07_20m B12_20m B03_10m,0.3290322580645161,0.2774193548387097,0.3269230769230769
B07_20m B08_10m B02_10m,0.2903225806451613,0.27741935483870966,0.5384615384615384
B07_20m B08_10m B04_10m,0.23870967741935484,0.27096774193548384,0.40384615384615385
B07_20m B08_10m B03_10m,0.3161290322580645,0.23225806451612901,0.3269230769230769
B07_20m B02_10m B04_10m,0.3548387096774194,0.3419354838709677,0.21153846153846154
B07_20m B02_10m B03_10m,0.38709677419354843,0.3870967741935484,0.36538461538461536
B07_20m B04_10m B03_10m,0.3032258064516129,0.2387096774193548,0.46153846153846156
B8A_20m B11_20m B12_20m,0.3612903225806452,0.2903225806451613,0.23076923076923078
B8A_20m B11_20m B08_10m,0.4129032258064516,0.3161290322580645,0.25
B8A_20m B11_20m B02_10m,0.3870967741935484,0.36129032258064514,0.4230769230769231
B8A_20m B11_20m B04_10m,0.3419354838709677,0.2903225806451613,0.4230769230769231
B8A_20m B11_20m B03_10m,0.3032258064516129,0.3548387096774194,0.4230769230769231
B8A_20m B12_20m B08_10m,0.2387096774193548,0.3419354838709677,0.4423076923076923
B8A_20m B12_20m B02_10m,0.3225806451612903,0.36774193548387096,0.4230769230769231
B8A_20m B12_20m B04_10m,0.2580645161290323,0.3870967741935484,0.21153846153846154
B8A_20m B12_20m B03_10m,0.2645161290322581,0.2903225806451613,0.3076923076923077
